queryId,method,intent,strategy,latencyMs,precisionAt5,recallAt5,mrr,ndcgAt10,relevantCount,error
q051,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),245.506,1.000000,0.416667,1.000000,0.796761,12,
q052,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),250.169,0.600000,0.250000,1.000000,0.453743,12,
q053,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),254.269,0.600000,0.250000,1.000000,0.469000,12,
q054,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),261.629,0.600000,0.250000,1.000000,0.595762,12,
q055,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),260.195,0.400000,0.166667,1.000000,0.498572,12,
q056,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),253.289,0.600000,0.250000,1.000000,0.672693,12,
q057,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),266.307,0.800000,0.333333,1.000000,0.770204,12,
q058,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),250.870,1.000000,0.416667,1.000000,0.800694,12,
q059,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),261.687,0.800000,0.333333,1.000000,0.725452,12,
q060,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),256.433,1.000000,0.416667,1.000000,0.936379,12,
q061,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),307.344,0.600000,0.250000,1.000000,0.538431,12,
q062,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),249.920,0.600000,0.250000,1.000000,0.444097,12,
q063,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),274.489,0.400000,0.166667,1.000000,0.492006,12,
q064,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),299.914,0.600000,0.250000,1.000000,0.542364,12,
q065,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),247.636,0.600000,0.250000,1.000000,0.598875,12,
q066,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),274.723,0.000000,0.000000,0.166667,0.144652,12,
q067,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),215.388,1.000000,0.416667,1.000000,0.790951,12,
q068,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),319.099,0.400000,0.166667,0.333333,0.204834,12,
q069,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),250.795,0.600000,0.250000,1.000000,0.563110,12,
q070,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),282.784,1.000000,0.416667,1.000000,0.866948,12,
q071,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),377.271,0.200000,0.500000,1.000000,0.613147,2,
q072,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),277.263,0.400000,1.000000,1.000000,1.000000,2,
q073,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),229.380,0.600000,0.750000,1.000000,0.831872,4,
q074,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),251.397,0.800000,0.333333,1.000000,0.563788,12,
q075,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),227.046,0.200000,1.000000,1.000000,1.000000,1,
q076,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),255.847,0.600000,0.600000,1.000000,0.927019,5,
q077,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),244.354,0.200000,0.500000,0.500000,0.386853,2,
q078,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),237.620,0.000000,0.000000,0.000000,-0.000000,1,
q079,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),284.498,0.600000,0.250000,1.000000,0.614587,12,
q080,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),272.212,0.800000,0.333333,1.000000,0.718342,12,
q081,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),279.576,0.600000,0.250000,1.000000,0.469000,12,
q082,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),268.333,0.600000,0.250000,1.000000,0.557978,12,
q083,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),287.789,0.600000,0.250000,1.000000,0.484712,12,
q084,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),271.868,0.600000,0.250000,1.000000,0.547398,12,
q085,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),272.090,0.800000,0.333333,1.000000,0.554143,12,
q086,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),281.964,0.800000,0.333333,1.000000,0.627507,12,
q087,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),253.966,0.200000,0.100000,0.500000,0.138862,10,
q088,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),254.754,0.200000,0.083333,1.000000,0.293456,12,
q089,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),262.861,1.000000,0.416667,1.000000,0.648932,12,
q090,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),240.706,0.400000,0.181818,1.000000,0.368856,11,
q091,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),251.604,0.400000,0.166667,1.000000,0.568004,12,
q092,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),238.967,0.200000,1.000000,1.000000,1.000000,1,
q093,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),243.643,0.200000,1.000000,1.000000,1.000000,1,
q094,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),266.876,0.400000,0.166667,1.000000,0.428385,12,
q095,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),241.995,0.200000,0.083333,1.000000,0.220092,12,
q096,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),263.141,0.400000,0.166667,1.000000,0.358954,12,
q097,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),285.541,0.200000,0.083333,1.000000,0.220092,12,
q098,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),266.858,0.400000,0.166667,1.000000,0.432318,12,
q099,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),259.935,0.200000,0.083333,1.000000,0.289523,12,
q100,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),254.590,0.400000,0.166667,1.000000,0.432318,12,
q001,vector,exact-title,vector-only,282.611,0.200000,0.083333,1.000000,0.289523,12,
q002,vector,exact-title,vector-only,58.050,0.400000,0.166667,1.000000,0.358954,12,
q003,vector,exact-title,vector-only,70.096,0.400000,0.166667,1.000000,0.393278,12,
q004,vector,exact-title,vector-only,54.274,0.200000,0.083333,1.000000,0.220092,12,
q005,vector,exact-title,vector-only,77.227,0.200000,0.083333,1.000000,0.283713,12,
q006,vector,exact-title,vector-only,74.308,0.200000,0.083333,1.000000,0.220092,12,
q007,vector,exact-title,vector-only,55.355,0.200000,0.083333,1.000000,0.220092,12,
q008,vector,exact-title,vector-only,71.915,0.400000,0.166667,1.000000,0.358954,12,
q009,vector,exact-title,vector-only,65.437,0.200000,0.083333,1.000000,0.220092,12,
q010,vector,exact-title,vector-only,70.090,0.400000,0.166667,1.000000,0.314880,12,
q011,vector,author-work,vector-only,69.340,0.800000,0.333333,1.000000,0.715551,12,
q012,vector,author-work,vector-only,56.092,0.400000,0.166667,1.000000,0.428385,12,
q013,vector,author-work,vector-only,72.381,0.600000,0.250000,1.000000,0.424926,12,
q014,vector,author-work,vector-only,53.499,0.400000,0.166667,1.000000,0.330138,12,
q015,vector,author-work,vector-only,68.198,0.600000,0.250000,1.000000,0.658181,12,
q016,vector,author-work,vector-only,62.207,0.600000,0.250000,1.000000,0.554801,12,
q017,vector,author-work,vector-only,50.884,0.400000,0.166667,1.000000,0.425208,12,
q018,vector,author-work,vector-only,54.480,0.800000,0.333333,1.000000,0.563788,12,
q019,vector,author-work,vector-only,52.841,0.200000,0.083333,1.000000,0.220092,12,
q020,vector,author-work,vector-only,54.552,0.400000,0.166667,0.500000,0.322272,12,
q021,vector,theme-cn,vector-only,68.758,0.600000,0.250000,0.500000,0.469737,12,
q022,vector,theme-cn,vector-only,65.522,0.400000,0.166667,0.500000,0.375670,12,
q023,vector,theme-cn,vector-only,56.885,0.600000,0.250000,1.000000,0.493679,12,
q024,vector,theme-cn,vector-only,56.284,0.800000,0.333333,1.000000,0.696162,12,
q025,vector,theme-cn,vector-only,65.803,0.400000,0.166667,1.000000,0.548154,12,
q026,vector,theme-cn,vector-only,55.329,0.600000,0.250000,1.000000,0.532141,12,
q027,vector,theme-cn,vector-only,62.102,0.400000,0.166667,0.333333,0.283233,12,
q028,vector,theme-cn,vector-only,54.281,0.800000,0.333333,1.000000,0.554143,12,
q029,vector,theme-cn,vector-only,51.785,0.200000,0.083333,1.000000,0.426508,12,
q030,vector,theme-cn,vector-only,70.432,0.600000,0.250000,1.000000,0.636474,12,
q031,vector,theme-en,vector-only,59.138,0.600000,0.250000,0.500000,0.555245,12,
q032,vector,theme-en,vector-only,65.721,0.400000,0.166667,1.000000,0.371489,12,
q033,vector,theme-en,vector-only,75.792,1.000000,0.416667,1.000000,0.930569,12,
q034,vector,theme-en,vector-only,67.500,0.600000,0.250000,1.000000,0.538431,12,
q035,vector,theme-en,vector-only,50.254,0.200000,0.083333,0.500000,0.138862,12,
q036,vector,theme-en,vector-only,78.348,1.000000,0.416667,1.000000,0.864315,12,
q037,vector,theme-en,vector-only,53.984,0.200000,0.083333,1.000000,0.220092,12,
q038,vector,theme-en,vector-only,69.759,0.200000,0.083333,1.000000,0.220092,12,
q039,vector,theme-en,vector-only,64.649,0.200000,0.083333,1.000000,0.220092,12,
q040,vector,theme-en,vector-only,54.315,0.600000,0.250000,1.000000,0.609073,12,
q041,vector,natural-cn,vector-only,53.901,0.400000,0.166667,0.500000,0.369336,12,
q042,vector,natural-cn,vector-only,65.259,0.800000,0.333333,1.000000,0.779171,12,
q043,vector,natural-cn,vector-only,74.915,0.800000,0.333333,1.000000,0.715551,12,
q044,vector,natural-cn,vector-only,55.462,0.600000,0.250000,1.000000,0.537008,12,
q045,vector,natural-cn,vector-only,65.609,1.000000,0.416667,1.000000,0.712552,12,
q046,vector,natural-cn,vector-only,70.042,0.600000,0.250000,0.333333,0.505360,12,
q047,vector,natural-cn,vector-only,65.526,0.200000,0.083333,0.333333,0.397494,12,
q048,vector,natural-cn,vector-only,54.449,0.200000,0.083333,1.000000,0.286346,12,
q049,vector,natural-cn,vector-only,68.565,0.200000,0.083333,1.000000,0.220092,12,
q050,vector,natural-cn,vector-only,61.153,0.600000,0.250000,0.500000,0.463446,12,
q051,vector,multi-condition,vector-only,57.180,0.600000,0.250000,1.000000,0.675416,12,
q052,vector,multi-condition,vector-only,58.511,0.800000,0.333333,1.000000,0.612250,12,
q053,vector,multi-condition,vector-only,50.818,0.600000,0.250000,1.000000,0.444097,12,
q054,vector,multi-condition,vector-only,74.314,0.800000,0.333333,1.000000,0.691128,12,
q055,vector,multi-condition,vector-only,64.410,0.400000,0.166667,1.000000,0.466642,12,
q056,vector,multi-condition,vector-only,60.308,0.400000,0.166667,1.000000,0.656303,12,
q057,vector,multi-condition,vector-only,52.352,1.000000,0.416667,1.000000,0.848238,12,
q058,vector,multi-condition,vector-only,58.006,0.400000,0.166667,1.000000,0.447254,12,
q059,vector,multi-condition,vector-only,51.453,0.600000,0.250000,1.000000,0.491180,12,
q060,vector,multi-condition,vector-only,75.284,0.800000,0.333333,1.000000,0.680905,12,
q061,vector,comparison,vector-only,51.940,0.800000,0.333333,1.000000,0.554143,12,
q062,vector,comparison,vector-only,51.860,0.400000,0.166667,1.000000,0.358954,12,
q063,vector,comparison,vector-only,67.936,0.400000,0.166667,1.000000,0.510716,12,
q064,vector,comparison,vector-only,66.518,0.600000,0.250000,1.000000,0.519997,12,
q065,vector,comparison,vector-only,67.367,0.600000,0.250000,0.333333,0.496393,12,
q066,vector,reading-path,vector-only,63.920,0.400000,0.166667,1.000000,0.314880,12,
q067,vector,reading-path,vector-only,55.176,0.800000,0.333333,1.000000,0.690648,12,
q068,vector,reading-path,vector-only,66.754,0.200000,0.083333,0.500000,0.217261,12,
q069,vector,reading-path,vector-only,53.059,0.600000,0.250000,0.500000,0.621499,12,
q070,vector,reading-path,vector-only,51.727,0.800000,0.333333,1.000000,0.686715,12,
q071,vector,metadata-fallback,vector-only,74.361,0.200000,0.500000,1.000000,0.613147,2,
q072,vector,metadata-fallback,vector-only,73.890,0.200000,0.500000,1.000000,0.613147,2,
q073,vector,metadata-fallback,vector-only,54.127,0.600000,0.750000,1.000000,0.943866,4,
q074,vector,metadata-fallback,vector-only,66.931,0.600000,0.250000,1.000000,0.532621,12,
q075,vector,metadata-fallback,vector-only,56.445,0.200000,1.000000,1.000000,1.000000,1,
q076,vector,metadata-fallback,vector-only,66.225,0.400000,0.400000,1.000000,0.615733,5,
q077,vector,metadata-fallback,vector-only,65.793,0.200000,0.500000,0.333333,0.306574,2,
q078,vector,metadata-fallback,vector-only,50.881,0.000000,0.000000,0.142857,0.333333,1,
q079,vector,metadata-fallback,vector-only,74.400,0.400000,0.166667,1.000000,0.358954,12,
q080,vector,metadata-fallback,vector-only,52.697,0.400000,0.166667,0.500000,0.464291,12,
q081,vector,natural-cn,vector-only,64.931,0.600000,0.250000,1.000000,0.532141,12,
q082,vector,natural-cn,vector-only,52.766,0.400000,0.166667,0.333333,0.352664,12,
q083,vector,natural-cn,vector-only,75.202,0.800000,0.333333,1.000000,0.643121,12,
q084,vector,natural-cn,vector-only,54.332,0.400000,0.166667,1.000000,0.545521,12,
q085,vector,natural-cn,vector-only,51.979,0.600000,0.250000,1.000000,0.572756,12,
q086,vector,theme-cn,vector-only,67.896,0.800000,0.333333,1.000000,0.772062,12,
q087,vector,theme-cn,vector-only,54.991,0.200000,0.100000,0.200000,0.362848,10,
q088,vector,theme-cn,vector-only,52.530,0.200000,0.083333,1.000000,0.364744,12,
q089,vector,theme-cn,vector-only,64.529,0.600000,0.250000,1.000000,0.605985,12,
q090,vector,theme-cn,vector-only,59.355,0.800000,0.363636,1.000000,0.701973,11,
q091,vector,exact-cn,vector-only,78.672,0.400000,0.166667,1.000000,0.465823,12,
q092,vector,exact-cn,vector-only,56.184,0.200000,1.000000,1.000000,1.000000,1,
q093,vector,exact-cn,vector-only,68.706,0.200000,1.000000,1.000000,1.000000,1,
q094,vector,exact-cn,vector-only,68.282,1.000000,0.416667,1.000000,0.930569,12,
q095,vector,exact-cn,vector-only,54.259,0.400000,0.166667,1.000000,0.472157,12,
q096,vector,exact-cn,vector-only,71.466,0.800000,0.333333,1.000000,0.657899,12,
q097,vector,exact-cn,vector-only,59.834,0.400000,0.166667,1.000000,0.393278,12,
q098,vector,exact-cn,vector-only,70.040,0.600000,0.250000,1.000000,0.424926,12,
q099,vector,exact-cn,vector-only,67.753,0.600000,0.250000,0.500000,0.550113,12,
q100,vector,exact-cn,vector-only,50.958,0.400000,0.166667,1.000000,0.472933,12,
