queryId,method,intent,strategy,latencyMs,precisionAt5,recallAt5,mrr,ndcgAt10,relevantCount,error
q051,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),227.813,1.000000,0.416667,1.000000,0.796761,12,
q052,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),256.840,0.600000,0.250000,1.000000,0.453743,12,
q053,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),259.279,0.600000,0.250000,1.000000,0.469000,12,
q054,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),257.539,0.600000,0.250000,1.000000,0.595762,12,
q055,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),251.281,0.400000,0.166667,1.000000,0.498572,12,
q056,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),266.208,0.600000,0.250000,1.000000,0.672693,12,
q057,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),265.276,0.800000,0.333333,1.000000,0.770204,12,
q058,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),271.230,1.000000,0.416667,1.000000,0.800694,12,
q059,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),264.628,0.800000,0.333333,1.000000,0.725452,12,
q060,hybrid_reranker,multi-condition,hybrid-v3(exact-db+bm25+vector+reranker),266.618,1.000000,0.416667,1.000000,0.936379,12,
q061,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),301.100,0.600000,0.250000,1.000000,0.538431,12,
q062,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),260.611,0.600000,0.250000,1.000000,0.444097,12,
q063,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),275.499,0.400000,0.166667,1.000000,0.492006,12,
q064,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),296.356,0.600000,0.250000,1.000000,0.542364,12,
q065,hybrid_reranker,comparison,hybrid-v3(exact-db+bm25+vector+reranker),252.323,0.600000,0.250000,1.000000,0.598875,12,
q066,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),283.772,0.000000,0.000000,0.166667,0.144652,12,
q067,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),215.982,1.000000,0.416667,1.000000,0.790951,12,
q068,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),332.681,0.400000,0.166667,0.333333,0.204834,12,
q069,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),247.123,0.600000,0.250000,1.000000,0.563110,12,
q070,hybrid_reranker,reading-path,hybrid-v3(exact-db+bm25+vector+reranker),285.108,1.000000,0.416667,1.000000,0.866948,12,
q071,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),377.276,0.200000,0.500000,1.000000,0.613147,2,
q072,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),270.498,0.400000,1.000000,1.000000,1.000000,2,
q073,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),245.567,0.600000,0.750000,1.000000,0.831872,4,
q074,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),243.461,0.800000,0.333333,1.000000,0.563788,12,
q075,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),247.449,0.200000,1.000000,1.000000,1.000000,1,
q076,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),271.245,0.600000,0.600000,1.000000,0.927019,5,
q077,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),254.037,0.200000,0.500000,0.500000,0.386853,2,
q078,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),236.994,0.000000,0.000000,0.000000,-0.000000,1,
q079,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),274.617,0.600000,0.250000,1.000000,0.614587,12,
q080,hybrid_reranker,metadata-fallback,hybrid-v3(exact-db+bm25+vector+reranker),271.275,0.800000,0.333333,1.000000,0.718342,12,
q081,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),257.663,0.600000,0.250000,1.000000,0.469000,12,
q082,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),278.407,0.600000,0.250000,1.000000,0.557978,12,
q083,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),288.484,0.600000,0.250000,1.000000,0.484712,12,
q084,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),269.344,0.600000,0.250000,1.000000,0.547398,12,
q085,hybrid_reranker,natural-cn,hybrid-v3(exact-db+bm25+vector+reranker),281.629,0.800000,0.333333,1.000000,0.554143,12,
q086,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),269.201,0.800000,0.333333,1.000000,0.627507,12,
q087,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),248.008,0.200000,0.100000,0.500000,0.138862,10,
q088,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),274.651,0.200000,0.083333,1.000000,0.293456,12,
q089,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),281.386,1.000000,0.416667,1.000000,0.648932,12,
q090,hybrid_reranker,theme-cn,hybrid-v3(exact-db+bm25+vector+reranker),244.055,0.400000,0.181818,1.000000,0.368856,11,
q091,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),239.689,0.400000,0.166667,1.000000,0.568004,12,
q092,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),248.223,0.200000,1.000000,1.000000,1.000000,1,
q093,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),241.646,0.200000,1.000000,1.000000,1.000000,1,
q094,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),247.337,0.400000,0.166667,1.000000,0.428385,12,
q095,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),238.934,0.200000,0.083333,1.000000,0.220092,12,
q096,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),265.254,0.400000,0.166667,1.000000,0.358954,12,
q097,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),284.172,0.200000,0.083333,1.000000,0.220092,12,
q098,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),252.244,0.400000,0.166667,1.000000,0.432318,12,
q099,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),280.465,0.200000,0.083333,1.000000,0.289523,12,
q100,hybrid_reranker,exact-cn,hybrid-v3(exact-db+bm25+vector+reranker),238.473,0.400000,0.166667,1.000000,0.432318,12,
q001,vector,exact-title,vector-only,271.610,0.200000,0.083333,1.000000,0.289523,12,
q002,vector,exact-title,vector-only,61.467,0.400000,0.166667,1.000000,0.358954,12,
q003,vector,exact-title,vector-only,60.244,0.400000,0.166667,1.000000,0.393278,12,
q004,vector,exact-title,vector-only,57.914,0.200000,0.083333,1.000000,0.220092,12,
q005,vector,exact-title,vector-only,54.036,0.200000,0.083333,1.000000,0.283713,12,
q006,vector,exact-title,vector-only,66.818,0.200000,0.083333,1.000000,0.220092,12,
q007,vector,exact-title,vector-only,53.206,0.200000,0.083333,1.000000,0.220092,12,
q008,vector,exact-title,vector-only,53.111,0.400000,0.166667,1.000000,0.358954,12,
q009,vector,exact-title,vector-only,55.107,0.200000,0.083333,1.000000,0.220092,12,
q010,vector,exact-title,vector-only,57.806,0.400000,0.166667,1.000000,0.314880,12,
q011,vector,author-work,vector-only,53.660,0.800000,0.333333,1.000000,0.715551,12,
q012,vector,author-work,vector-only,70.267,0.400000,0.166667,1.000000,0.428385,12,
q013,vector,author-work,vector-only,62.904,0.600000,0.250000,1.000000,0.424926,12,
q014,vector,author-work,vector-only,75.343,0.400000,0.166667,1.000000,0.330138,12,
q015,vector,author-work,vector-only,51.732,0.600000,0.250000,1.000000,0.658181,12,
q016,vector,author-work,vector-only,57.626,0.600000,0.250000,1.000000,0.554801,12,
q017,vector,author-work,vector-only,65.085,0.400000,0.166667,1.000000,0.425208,12,
q018,vector,author-work,vector-only,58.203,0.800000,0.333333,1.000000,0.563788,12,
q019,vector,author-work,vector-only,53.660,0.200000,0.083333,1.000000,0.220092,12,
q020,vector,author-work,vector-only,64.525,0.400000,0.166667,0.500000,0.322272,12,
q021,vector,theme-cn,vector-only,70.432,0.600000,0.250000,0.500000,0.469737,12,
q022,vector,theme-cn,vector-only,53.241,0.400000,0.166667,0.500000,0.375670,12,
q023,vector,theme-cn,vector-only,55.567,0.600000,0.250000,1.000000,0.493679,12,
q024,vector,theme-cn,vector-only,65.866,0.800000,0.333333,1.000000,0.696162,12,
q025,vector,theme-cn,vector-only,52.375,0.400000,0.166667,1.000000,0.548154,12,
q026,vector,theme-cn,vector-only,51.718,0.600000,0.250000,1.000000,0.532141,12,
q027,vector,theme-cn,vector-only,52.588,0.400000,0.166667,0.333333,0.283233,12,
q028,vector,theme-cn,vector-only,77.779,0.800000,0.333333,1.000000,0.554143,12,
q029,vector,theme-cn,vector-only,53.629,0.200000,0.083333,1.000000,0.426508,12,
q030,vector,theme-cn,vector-only,62.066,0.600000,0.250000,1.000000,0.636474,12,
q031,vector,theme-en,vector-only,63.971,0.600000,0.250000,0.500000,0.555245,12,
q032,vector,theme-en,vector-only,71.996,0.400000,0.166667,1.000000,0.371489,12,
q033,vector,theme-en,vector-only,54.015,1.000000,0.416667,1.000000,0.930569,12,
q034,vector,theme-en,vector-only,59.530,0.600000,0.250000,1.000000,0.538431,12,
q035,vector,theme-en,vector-only,64.128,0.200000,0.083333,0.500000,0.138862,12,
q036,vector,theme-en,vector-only,60.181,1.000000,0.416667,1.000000,0.864315,12,
q037,vector,theme-en,vector-only,60.385,0.200000,0.083333,1.000000,0.220092,12,
q038,vector,theme-en,vector-only,52.922,0.200000,0.083333,1.000000,0.220092,12,
q039,vector,theme-en,vector-only,64.311,0.200000,0.083333,1.000000,0.220092,12,
q040,vector,theme-en,vector-only,60.473,0.600000,0.250000,1.000000,0.609073,12,
q041,vector,natural-cn,vector-only,53.218,0.400000,0.166667,0.500000,0.369336,12,
q042,vector,natural-cn,vector-only,54.428,0.800000,0.333333,1.000000,0.779171,12,
q043,vector,natural-cn,vector-only,61.011,0.800000,0.333333,1.000000,0.715551,12,
q044,vector,natural-cn,vector-only,54.009,0.600000,0.250000,1.000000,0.537008,12,
q045,vector,natural-cn,vector-only,52.984,1.000000,0.416667,1.000000,0.712552,12,
q046,vector,natural-cn,vector-only,54.775,0.600000,0.250000,0.333333,0.505360,12,
q047,vector,natural-cn,vector-only,52.952,0.200000,0.083333,0.333333,0.397494,12,
q048,vector,natural-cn,vector-only,51.828,0.200000,0.083333,1.000000,0.286346,12,
q049,vector,natural-cn,vector-only,65.891,0.200000,0.083333,1.000000,0.220092,12,
q050,vector,natural-cn,vector-only,54.303,0.600000,0.250000,0.500000,0.463446,12,
q051,vector,multi-condition,vector-only,62.577,0.600000,0.250000,1.000000,0.675416,12,
q052,vector,multi-condition,vector-only,53.461,0.800000,0.333333,1.000000,0.612250,12,
q053,vector,multi-condition,vector-only,53.382,0.600000,0.250000,1.000000,0.444097,12,
q054,vector,multi-condition,vector-only,58.240,0.800000,0.333333,1.000000,0.691128,12,
q055,vector,multi-condition,vector-only,62.358,0.400000,0.166667,1.000000,0.466642,12,
q056,vector,multi-condition,vector-only,73.316,0.400000,0.166667,1.000000,0.656303,12,
q057,vector,multi-condition,vector-only,53.206,1.000000,0.416667,1.000000,0.848238,12,
q058,vector,multi-condition,vector-only,59.384,0.400000,0.166667,1.000000,0.447254,12,
q059,vector,multi-condition,vector-only,56.857,0.600000,0.250000,1.000000,0.491180,12,
q060,vector,multi-condition,vector-only,64.746,0.800000,0.333333,1.000000,0.680905,12,
q061,vector,comparison,vector-only,71.608,0.800000,0.333333,1.000000,0.554143,12,
q062,vector,comparison,vector-only,60.625,0.400000,0.166667,1.000000,0.358954,12,
q063,vector,comparison,vector-only,60.674,0.400000,0.166667,1.000000,0.510716,12,
q064,vector,comparison,vector-only,65.923,0.600000,0.250000,1.000000,0.519997,12,
q065,vector,comparison,vector-only,53.219,0.600000,0.250000,0.333333,0.496393,12,
q066,vector,reading-path,vector-only,65.700,0.400000,0.166667,1.000000,0.314880,12,
q067,vector,reading-path,vector-only,51.900,0.800000,0.333333,1.000000,0.690648,12,
q068,vector,reading-path,vector-only,75.771,0.200000,0.083333,0.500000,0.217261,12,
q069,vector,reading-path,vector-only,51.668,0.600000,0.250000,0.500000,0.621499,12,
q070,vector,reading-path,vector-only,54.130,0.800000,0.333333,1.000000,0.686715,12,
q071,vector,metadata-fallback,vector-only,53.140,0.200000,0.500000,1.000000,0.613147,2,
q072,vector,metadata-fallback,vector-only,53.313,0.200000,0.500000,1.000000,0.613147,2,
q073,vector,metadata-fallback,vector-only,55.749,0.600000,0.750000,1.000000,0.943866,4,
q074,vector,metadata-fallback,vector-only,50.834,0.600000,0.250000,1.000000,0.532621,12,
q075,vector,metadata-fallback,vector-only,52.133,0.200000,1.000000,1.000000,1.000000,1,
q076,vector,metadata-fallback,vector-only,61.686,0.400000,0.400000,1.000000,0.615733,5,
q077,vector,metadata-fallback,vector-only,57.297,0.200000,0.500000,0.333333,0.306574,2,
q078,vector,metadata-fallback,vector-only,57.803,0.000000,0.000000,0.142857,0.333333,1,
q079,vector,metadata-fallback,vector-only,52.965,0.400000,0.166667,1.000000,0.358954,12,
q080,vector,metadata-fallback,vector-only,54.597,0.400000,0.166667,0.500000,0.464291,12,
q081,vector,natural-cn,vector-only,59.822,0.600000,0.250000,1.000000,0.532141,12,
q082,vector,natural-cn,vector-only,50.698,0.400000,0.166667,0.333333,0.352664,12,
q083,vector,natural-cn,vector-only,67.601,0.800000,0.333333,1.000000,0.643121,12,
q084,vector,natural-cn,vector-only,68.196,0.400000,0.166667,1.000000,0.545521,12,
q085,vector,natural-cn,vector-only,53.342,0.600000,0.250000,1.000000,0.572756,12,
q086,vector,theme-cn,vector-only,68.259,0.800000,0.333333,1.000000,0.772062,12,
q087,vector,theme-cn,vector-only,64.207,0.200000,0.100000,0.200000,0.362848,10,
q088,vector,theme-cn,vector-only,66.628,0.200000,0.083333,1.000000,0.364744,12,
q089,vector,theme-cn,vector-only,65.223,0.600000,0.250000,1.000000,0.605985,12,
q090,vector,theme-cn,vector-only,67.925,0.800000,0.363636,1.000000,0.701973,11,
q091,vector,exact-cn,vector-only,62.254,0.400000,0.166667,1.000000,0.465823,12,
q092,vector,exact-cn,vector-only,69.319,0.200000,1.000000,1.000000,1.000000,1,
q093,vector,exact-cn,vector-only,74.026,0.200000,1.000000,1.000000,1.000000,1,
q094,vector,exact-cn,vector-only,52.114,1.000000,0.416667,1.000000,0.930569,12,
q095,vector,exact-cn,vector-only,53.178,0.400000,0.166667,1.000000,0.472157,12,
q096,vector,exact-cn,vector-only,69.954,0.800000,0.333333,1.000000,0.657899,12,
q097,vector,exact-cn,vector-only,71.782,0.400000,0.166667,1.000000,0.393278,12,
q098,vector,exact-cn,vector-only,73.144,0.600000,0.250000,1.000000,0.424926,12,
q099,vector,exact-cn,vector-only,63.152,0.600000,0.250000,0.500000,0.550113,12,
q100,vector,exact-cn,vector-only,56.758,0.400000,0.166667,1.000000,0.472933,12,
